Idcar_200m,I_est_200,Idcar_1km,I_est_1km,Idcar_nat,Groupe,Ind,Men_1ind,Men_5ind,Men_prop,Men_fmp,Ind_snv,Men_surf,Men_coll,Men_mais,Log_av45,Log_45_70,Log_70_90,Log_ap90,Log_inc,Log_soc,Ind_0_3,Ind_4_5,Ind_6_10,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_55_64,Ind_65_79,Ind_80p,Ind_inc,Men_pauv,Men,lcog_geo
CRS3035RES200mN2641000E3493200,0,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660686,40,7,1,13,2,716451.5,1773.1,0,18,2,3,5,7,1,5,2,0,6,5,1,8,4,5,4,5,0,2,18,85132
CRS3035RES200mN2641000E3493400,0,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660687,49,5,0,17,2,1009994.1,2342,0,22,1,2,15,4,0,3,0,0,4,3,3,5,10,14,7,3,0,1,22,85132
CRS3035RES200mN2641000E3493600,0,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660685,29,2,0,10,1,591579.4,1361,0,11,0,1,2,8,0,0,2,3,3,1,1,6,7,2,3,1,0,2,11,85132
CRS3035RES200mN2641000E3496200,1,CRS3035RES1000mN2641000E3496000,1,CRS3035RES2000mN2640000E3496000,278533,2,0.2,0,0.6,0.1,43033.7,101.4,0,0.9,0.7,0.1,0.1,0,0,0,0.1,0,0.1,0.2,0.2,0.2,0.6,0.1,0.3,0.2,0,0.1,0.9,8513285133
CRS3035RES200mN2641200E3478400,1,CRS3035RES1000mN2641000E3478000,1,CRS3035RES4000mN2640000E3476000,278506,5,0.5,0.1,1.8,0.3,105546.1,246.5,0,2.3,1.2,0.2,0.7,0.2,0,0,0.1,0,0.1,0.4,0.3,0.8,0.6,0.7,1.6,0.4,0,0.2,2.3,17218
CRS3035RES200mN2641200E3478800,1,CRS3035RES1000mN2641000E3478000,1,CRS3035RES4000mN2640000E3476000,278506,3,0.3,0.1,1.1,0.2,63327.7,147.9,0,1.4,0.7,0.1,0.5,0.1,0,0,0.1,0,0.1,0.2,0.2,0.5,0.3,0.4,1,0.2,0,0.1,1.4,17218
CRS3035RES200mN2641200E3479600,1,CRS3035RES1000mN2641000E3479000,0,CRS3035RES4000mN2640000E3476000,660659,5,1.2,0,2.2,0,103683.2,312.6,0,2.8,1.7,0.2,0.5,0.4,0,0,0,0,0.2,0.2,0.2,0.3,0.5,0.5,2.2,0.9,0,0.3,2.8,1721885111
CRS3035RES200mN2641200E3479800,0,CRS3035RES1000mN2641000E3479000,0,CRS3035RES4000mN2640000E3476000,660662,36.5,11,0,16,1,705214.3,1716,0,21,12,6,2,1,0,0,1,2,0.5,2,0,4,5,5,10,7,0,4,21,8511117218
CRS3035RES200mN2641200E3480000,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660668,52,1,4,15,1,1150805.7,1575,0,15,0,0,0,15,0,0,1,2,9,8,5,8,14,1,4,0,0,1,15,85111
CRS3035RES200mN2641200E3480200,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660667,42,2,2,12,2,753372.4,1438,0,15,4,0,1,10,0,0,3,1,3,6,1,6,11,9,1,1,0,4,15,85111
CRS3035RES200mN2641200E3480400,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660674,46.5,6,0,13,6,1037031.4,1717,5,17,11,1,1,9,0,0,3,0.5,3.5,0.5,5,13,9,3,9,0,0,5,22,85111
CRS3035RES200mN2641200E3480600,1,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660664,2,0.2,0.1,0.5,0,39950,65.9,0,0.7,0.2,0.2,0.2,0.1,0,0,0.1,0.1,0.2,0.2,0.2,0.3,0.4,0.1,0.3,0.1,0,0.1,0.7,85111
CRS3035RES200mN2641200E3482000,1,CRS3035RES1000mN2641000E3482000,1,CRS3035RES2000mN2640000E3482000,278511,3.5,0.6,0,1.2,0.1,67126.9,130.7,0,1.4,1,0,0.4,0,0,0,0.1,0.1,0.4,0.5,0.1,0.3,1.2,0.3,0.4,0.1,0,0.4,1.4,85111
CRS3035RES200mN2641200E3482200,1,CRS3035RES1000mN2641000E3482000,1,CRS3035RES2000mN2640000E3482000,278511,4,0.7,0,1.3,0.1,76716.5,149.3,0,1.6,1.2,0,0.4,0,0,0,0.1,0.2,0.4,0.6,0.2,0.3,1.3,0.3,0.4,0.2,0,0.4,1.6,85111
CRS3035RES200mN2641200E3489600,1,CRS3035RES1000mN2641000E3489000,1,CRS3035RES4000mN2640000E3488000,111352,1,0.2,0,0.5,0,23072.1,49.7,0,0.5,0.3,0,0.2,0,0,0,0,0,0,0.1,0,0.3,0.1,0.2,0.2,0.1,0,0,0.5,1743985303
CRS3035RES200mN2641200E3492000,1,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660688,2,0.3,0.1,0.7,0,41210.3,93.8,0,0.8,0.5,0.1,0.1,0.1,0,0,0,0,0.1,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0,0.2,0.8,8513217439
CRS3035RES200mN2641200E3492400,0,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660691,38,11,1,18,0,818649.1,2131,1,18,14,4,1,0,0,0,1,0,3,3,2,4,5,7,5,8,0,2,19,85132
CRS3035RES200mN2641200E3492600,0,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660692,51,11,0,20,3,1026391.9,3302,0,26,24,0,1,1,0,0,0,0,3,2,5,2,11,9,16,3,0,4,26,85132
CRS3035RES200mN2641200E3492800,0,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660689,30,8,1,8,1,593228.1,1802,1,15,9,1,2,4,0,4,0,0,1,3,3,4,4,10,3,2,0,3,16,85132
CRS3035RES200mN2641200E3493000,1,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660684,11,1.9,0,5.4,0.2,234226.2,574.3,0,5.4,2.1,1.5,1.2,0.6,0,0,1,0,0.2,0,0.8,1.9,1.9,2.3,1.2,1.7,0,0.6,5.4,85132
CRS3035RES200mN2641200E3493200,1,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660684,5,0.9,0,2.5,0.1,106466.5,261.1,0,2.5,1,0.7,0.5,0.3,0,0,0.4,0,0.1,0,0.3,0.9,0.9,1.1,0.5,0.8,0,0.3,2.5,85132
CRS3035RES200mN2641200E3493400,1,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660684,1,0.2,0,0.5,0,21293.3,52.2,0,0.5,0.2,0.1,0.1,0.1,0,0,0.1,0,0,0,0.1,0.2,0.2,0.2,0.1,0.1,0,0.1,0.5,85132
CRS3035RES200mN2641400E3476800,1,CRS3035RES1000mN2641000E3476000,1,CRS3035RES4000mN2640000E3476000,278509,5,0.7,0.1,1.9,0,108287.5,237.3,0,2.2,0.6,0.4,0.8,0.4,0,0,0.2,0.2,0.1,0.4,0.2,0.4,0.8,0.8,1.3,0.6,0,0.4,2.2,17218
CRS3035RES200mN2641400E3477400,1,CRS3035RES1000mN2641000E3477000,1,CRS3035RES4000mN2640000E3476000,278509,8,1,0.2,3,0.1,173260,379.7,0,3.5,1,0.7,1.2,0.6,0,0,0.3,0.3,0.2,0.6,0.3,0.7,1.2,1.3,2.1,1,0,0.6,3.5,17218
CRS3035RES200mN2641400E3479200,1,CRS3035RES1000mN2641000E3479000,0,CRS3035RES4000mN2640000E3476000,660659,2,0.5,0,0.9,0,41473.3,125,0,1.1,0.7,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.9,0.3,0,0.1,1.1,17218
CRS3035RES200mN2641400E3479800,0,CRS3035RES1000mN2641000E3479000,0,CRS3035RES4000mN2640000E3476000,660661,36,8,0,13,1,702073.1,1471,1,16,8,1,2,6,0,0,3,0,2,5,2,4,8,1,7,4,0,1,17,8511117218
CRS3035RES200mN2641400E3480000,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660675,78,3,3,22,3,1667063.9,2963,0,27,5,0,2,20,0,0,6.5,2.5,9,9,3,15,17,6,8,2,0,2,27,85111
CRS3035RES200mN2641400E3480200,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660671,47.5,4,1,17,3,1101562.1,1842,0,18,0,0,7,11,0,0,2,4,4.5,4,2,11,8,1,8,3,0,0,18,85111
CRS3035RES200mN2641400E3480400,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660670,40.5,4,1,14,1,829598.9,1709,0,17,5,7,1,4,0,0,0,0.5,3.5,6.5,1,7,12,2,5,3,0,1,17,85111
CRS3035RES200mN2641400E3480600,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660680,68,14,1,25,1,1144726.4,3072,0,32,13,2,6,11,0,0,4,0,1,6,5,10,10,17,10,5,0,6,32,85111
CRS3035RES200mN2641400E3480800,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660677,66,7,2,21,3,1265932.7,2527,0,29,0,0,21,8,0,6,1,2,2,4,7,9,11,16,13,1,0,1,29,85111
CRS3035RES200mN2641400E3481800,1,CRS3035RES1000mN2641000E3481000,0,CRS3035RES2000mN2640000E3480000,660663,4,0.3,0.2,0.4,0.2,66430.1,127,0,1.6,0.2,0,1.3,0.1,0,1,0,0.2,0.2,0.8,0.5,0.7,0.8,0.4,0.3,0.1,0,0.3,1.6,85111
CRS3035RES200mN2641400E3482000,1,CRS3035RES1000mN2641000E3482000,1,CRS3035RES2000mN2640000E3482000,278511,3,0.6,0,1,0.1,57537.3,112,0,1.2,0.9,0,0.3,0,0,0,0.1,0.1,0.3,0.5,0.1,0.2,1,0.2,0.4,0.1,0,0.3,1.2,85111
CRS3035RES200mN2641400E3488600,1,CRS3035RES1000mN2641000E3488000,1,CRS3035RES4000mN2640000E3488000,111352,2,0.5,0,1,0,46144.2,99.5,0,1,0.6,0,0.3,0.1,0,0,0.1,0.1,0.1,0.1,0,0.6,0.2,0.3,0.3,0.2,0,0.1,1,8530317439
CRS3035RES200mN2641400E3489400,1,CRS3035RES1000mN2641000E3489000,1,CRS3035RES4000mN2640000E3488000,111352,1,0.2,0,0.5,0,23072.1,49.7,0,0.5,0.3,0,0.2,0,0,0,0,0,0,0.1,0,0.3,0.1,0.2,0.2,0.1,0,0,0.5,17439
CRS3035RES200mN2641400E3489600,1,CRS3035RES1000mN2641000E3489000,1,CRS3035RES4000mN2640000E3488000,111352,1,0.2,0,0.5,0,23072.1,49.7,0,0.5,0.3,0,0.2,0,0,0,0,0,0,0.1,0,0.3,0.1,0.2,0.2,0.1,0,0,0.5,1743985303
CRS3035RES200mN2641400E3492600,1,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660688,7,0.9,0.3,2.4,0.1,144236,328.5,0,2.8,1.8,0.3,0.5,0.2,0,0,0.2,0.2,0.5,0.7,0.6,0.9,1.3,1,1,0.6,0,0.5,2.8,85132
CRS3035RES200mN2641400E3492800,1,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660688,21,2.8,0.8,7.3,0.4,432708.1,985.4,0,8.5,5.5,1,1.4,0.6,0,0,0.6,0.6,1.4,2.2,1.8,2.8,3.9,2.9,3,1.8,0,1.6,8.5,85132
CRS3035RES200mN2641400E3493000,1,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660684,14,2.5,0,6.9,0.2,298106.1,730.9,0,6.9,2.7,2,1.5,0.7,0,0,1.2,0,0.2,0,1,2.5,2.5,2.9,1.5,2.2,0,0.7,6.9,85132
CRS3035RES200mN2641400E3493200,1,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660684,4,0.7,0,2,0.1,85173.2,208.8,0,2,0.8,0.6,0.4,0.2,0,0,0.4,0,0.1,0,0.3,0.7,0.7,0.8,0.4,0.6,0,0.2,2,85132
CRS3035RES200mN2641400E3495400,1,CRS3035RES1000mN2641000E3495000,1,CRS3035RES4000mN2640000E3492000,278527,2,0.3,0,0.6,0,43076.1,92.5,0.1,0.7,0.4,0,0.2,0.2,0,0,0.1,0.1,0.2,0.2,0.1,0.4,0.6,0.1,0.1,0.1,0,0.1,0.8,8513385132
CRS3035RES200mN2641600E3476400,1,CRS3035RES1000mN2641000E3476000,1,CRS3035RES4000mN2640000E3476000,278509,4,0.5,0.1,1.5,0,86630,189.9,0,1.8,0.5,0.4,0.6,0.3,0,0,0.2,0.1,0.1,0.3,0.1,0.3,0.6,0.7,1.1,0.5,0,0.3,1.8,17218
CRS3035RES200mN2641600E3477400,1,CRS3035RES1000mN2641000E3477000,1,CRS3035RES4000mN2640000E3476000,278509,2,0.3,0,0.7,0,43315,94.9,0,0.9,0.2,0.2,0.3,0.2,0,0,0.1,0.1,0,0.2,0.1,0.2,0.3,0.3,0.5,0.2,0,0.1,0.9,17218
CRS3035RES200mN2641600E3479600,1,CRS3035RES1000mN2641000E3479000,0,CRS3035RES4000mN2640000E3476000,660659,2,0.5,0,0.9,0,41473.3,125,0,1.1,0.7,0.1,0.2,0.1,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.9,0.3,0,0.1,1.1,17218
CRS3035RES200mN2641600E3479800,1,CRS3035RES1000mN2641000E3479000,0,CRS3035RES4000mN2640000E3476000,660659,7,1.7,0,3.1,0,145156.5,437.6,0,3.9,2.4,0.3,0.7,0.5,0,0,0,0,0.2,0.3,0.3,0.5,0.7,0.7,3.1,1.2,0,0.5,3.9,1721885111
CRS3035RES200mN2641600E3480000,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660679,67,12,2,25,2,1307975.4,2957,0,31,23,1,2,5,0,0,2,2,2,7,4,7,16,10,12,5,0,1,31,8511117218
CRS3035RES200mN2641600E3480200,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660676,63,7,0,17,7,1088004.3,2472,1,26,16,2,3,6,0,0,1,1,4,8,6,6,18,10,5,4,0,5,27,85111
CRS3035RES200mN2641600E3480400,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660678,51,17,0,20,3,958562,2718,4,26,23,2,1,4,0,4,0,0,5,1,3,9,11,5,11,5,1,4,30,85111
CRS3035RES200mN2641600E3480600,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660673,41,9,0,10,3,814881.5,2168,0,22,5,3,6,8,0,9,0,0,1,4,1,5,7,5,14,4,0,2,22,85111
CRS3035RES200mN2641600E3480800,1,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660664,5,0.4,0.2,1.3,0,99875,164.8,0,1.7,0.4,0.6,0.4,0.2,0.1,0,0.3,0.3,0.4,0.4,0.5,0.7,1.1,0.3,0.7,0.3,0,0.1,1.7,85111
CRS3035RES200mN2641600E3489200,1,CRS3035RES1000mN2641000E3489000,1,CRS3035RES4000mN2640000E3488000,111352,1,0.2,0,0.5,0,23072.1,49.7,0,0.5,0.3,0,0.2,0,0,0,0,0,0,0.1,0,0.3,0.1,0.2,0.2,0.1,0,0,0.5,1743985303
CRS3035RES200mN2641600E3492800,1,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660688,15,2,0.6,5.2,0.3,309077.2,703.9,0,6.1,4,0.7,1,0.4,0,0,0.4,0.4,1,1.6,1.3,2,2.8,2.1,2.1,1.3,0,1.1,6.1,85132
CRS3035RES200mN2641600E3493000,1,CRS3035RES1000mN2641000E3493000,0,CRS3035RES4000mN2640000E3492000,660684,2,0.4,0,1,0,42586.6,104.4,0,1,0.4,0.3,0.2,0.1,0,0,0.2,0,0,0,0.1,0.4,0.4,0.4,0.2,0.3,0,0.1,1,85132
CRS3035RES200mN2641800E3470800,1,CRS3035RES1000mN2641000E3470000,1,CRS3035RES4000mN2640000E3468000,111322,4,0.5,0.3,1,0.3,81564.7,177.7,0,1.6,1.2,0.1,0.2,0.1,0,0,0.1,0.1,0.4,0.3,0.4,0.7,0.6,0.6,0.5,0.3,0,0.4,1.6,1709117218
CRS3035RES200mN2641800E3474800,1,CRS3035RES1000mN2641000E3474000,1,CRS3035RES4000mN2640000E3472000,278505,10,0.4,0.4,2.9,0,203632.9,385.8,0.2,3.3,1,0.2,1.3,1,0,0,0,0,0.7,1.7,0.6,0.6,3.1,2.1,0.8,0.4,0,1,3.5,17218
CRS3035RES200mN2641800E3476800,1,CRS3035RES1000mN2641000E3476000,1,CRS3035RES4000mN2640000E3476000,278509,2,0.3,0,0.7,0,43315,94.9,0,0.9,0.2,0.2,0.3,0.2,0,0,0.1,0.1,0,0.2,0.1,0.2,0.3,0.3,0.5,0.2,0,0.1,0.9,17218
CRS3035RES200mN2641800E3480200,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660672,43,8,2,13,5,813390.7,1932,0,21,18,0,0,3,0,0,1.5,0,5.5,4.5,2.5,10,7,3,7,2,0,5,21,1721885111
CRS3035RES200mN2641800E3480400,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660681,120,23,0,44,10,2294104.5,5560,1,59,50,2,4,4,0,0,4,2,5.5,9.5,9,20,27,19,15,9,0,14,60,8511117218
CRS3035RES200mN2641800E3480600,0,CRS3035RES1000mN2641000E3480000,0,CRS3035RES2000mN2640000E3480000,660669,34,6,0,15,0,703302.8,1786,0,17,9,0,5,3,0,0,1,1,1,3,0,7,6,7,4,4,0,0,17,85111
CRS3035RES200mN2641800E3481600,1,CRS3035RES1000mN2641000E3481000,0,CRS3035RES2000mN2640000E3480000,660663,8,0.7,0.3,0.8,0.3,132860.2,254,0,3.1,0.3,0,2.6,0.2,0,2,0,0.3,0.3,1.6,1,1.5,1.6,0.8,0.7,0.2,0,0.7,3.1,85111
CRS3035RES200mN2641800E3483400,1,CRS3035RES1000mN2641000E3483000,1,CRS3035RES2000mN2640000E3482000,278511,3,0.6,0,1,0.1,57537.3,112,0,1.2,0.9,0,0.3,0,0,0,0.1,0.1,0.3,0.5,0.1,0.2,1,0.2,0.4,0.1,0,0.3,1.2,85111
CRS3035RES200mN2641800E3491800,1,CRS3035RES1000mN2641000E3491000,1,CRS3035RES4000mN2640000E3488000,278522,3,0.6,0,1.3,0.1,61192.3,138.7,0,1.5,0.7,0.1,0.6,0.1,0,0,0.1,0,0,0.1,0.2,0.4,0.7,0.5,0.8,0.2,0,0.4,1.5,85132
CRS3035RES200mN2641800E3492800,1,CRS3035RES1000mN2641000E3492000,0,CRS3035RES4000mN2640000E3492000,660688,5,0.7,0.2,1.7,0.1,103025.7,234.6,0,2,1.3,0.2,0.3,0.2,0,0,0.1,0.2,0.3,0.5,0.4,0.7,1,0.7,0.7,0.4,0,0.4,2,85132
CRS3035RES200mN2642000E3472600,1,CRS3035RES1000mN2642000E3472000,1,CRS3035RES4000mN2640000E3472000,111326,3,0.2,0.1,1,0.3,71885.6,145.2,0,1.2,0.9,0.1,0.2,0,0,0,0,0.1,0.2,0.1,0.3,0.3,0.8,0.8,0.3,0,0.1,0.4,1.2,1721817091
CRS3035RES200mN2642000E3474800,1,CRS3035RES1000mN2642000E3474000,1,CRS3035RES4000mN2640000E3472000,111326,1,0.1,0,0.3,0.1,23961.9,48.4,0,0.4,0.3,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0.3,0.3,0.1,0,0,0.1,0.4,17218
CRS3035RES200mN2642000E3476800,1,CRS3035RES1000mN2642000E3476000,1,CRS3035RES4000mN2640000E3476000,111331,5,0.4,0.2,1.4,0,122021.2,235.4,0,1.8,1.1,0.1,0.6,0,0,0,0.1,0,1,0.4,0.2,0.8,1.1,0.4,0.8,0.2,0,0.4,1.8,17218
CRS3035RES200mN2642000E3480400,1,CRS3035RES1000mN2642000E3480000,0,CRS3035RES2000mN2642000E3480000,661463,17,1.7,0.3,5.3,1.3,349002.2,603,0,6.7,3.7,0.3,2.3,0.4,0,0,0.7,0.4,2.3,2,1,3.3,2.7,1.3,3.3,0,0,0.3,6.7,1721885111
CRS3035RES200mN2642000E3480600,0,CRS3035RES1000mN2642000E3480000,0,CRS3035RES2000mN2642000E3480000,661464,87,17,4,28,3,1624191.1,3585,0,38,30,2,2,4,0,0,9.5,4.5,1,5,10,14,14,14,11,4,0,8,38,8511117218
CRS3035RES200mN2642000E3480800,1,CRS3035RES1000mN2642000E3480000,0,CRS3035RES2000mN2642000E3480000,661463,22,2.2,0.4,6.9,1.7,451649.9,780.4,0,8.6,4.8,0.4,3,0.4,0,0,0.9,0.4,3,2.6,1.3,4.3,3.5,1.7,4.3,0,0,0.4,8.6,85111
CRS3035RES200mN2642000E3481000,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,16,1.2,0.6,5.2,0.6,351966.5,739.4,0,6,3.2,0.4,1.8,0.6,0,0,0,0.2,0.6,2.1,1.8,0.8,3.4,2,4.3,0.8,0,0.6,6,85111
CRS3035RES200mN2642000E3481400,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,6,0.5,0.2,2,0.2,131987.4,277.3,0,2.3,1.2,0.2,0.7,0.2,0,0,0,0.1,0.2,0.8,0.7,0.3,1.3,0.7,1.6,0.3,0,0.2,2.3,85111
CRS3035RES200mN2642000E3481600,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,1,0.1,0,0.3,0,21997.9,46.2,0,0.4,0.2,0,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.3,0.1,0,0,0.4,85111
CRS3035RES200mN2642000E3484200,1,CRS3035RES1000mN2642000E3484000,1,CRS3035RES2000mN2642000E3484000,278520,2,0.4,0.1,1,0,39207.1,108.4,0,1,0.8,0.1,0,0.1,0,0,0,0,0.1,0.2,0.2,0.1,0.5,0.4,0.2,0.3,0,0.2,1,85111
CRS3035RES200mN2642000E3492600,1,CRS3035RES1000mN2642000E3492000,1,CRS3035RES4000mN2640000E3492000,111357,17,4.1,0.5,8.8,0,343353.7,996.8,0,9.3,7.2,1,1.1,0,0,0,1,0.5,1,0,0,2.1,0,3.6,6.7,2.1,0,2.6,9.3,85132
CRS3035RES200mN2642000E3492800,1,CRS3035RES1000mN2642000E3492000,1,CRS3035RES4000mN2640000E3492000,111357,4,1,0.1,2.1,0,80789.1,234.5,0,2.2,1.7,0.2,0.3,0,0,0,0.2,0.1,0.2,0,0,0.5,0,0.9,1.6,0.5,0,0.6,2.2,85132
CRS3035RES200mN2642000E3493000,1,CRS3035RES1000mN2642000E3493000,1,CRS3035RES4000mN2640000E3492000,111357,2,0.5,0.1,1,0,40394.6,117.3,0,1.1,0.9,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0.2,0,0.4,0.8,0.3,0,0.3,1.1,85132
CRS3035RES200mN2642000E3493200,1,CRS3035RES1000mN2642000E3493000,1,CRS3035RES4000mN2640000E3492000,111357,2,0.5,0.1,1,0,40394.6,117.3,0,1.1,0.9,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0.2,0,0.4,0.8,0.3,0,0.3,1.1,85132
CRS3035RES200mN2642200E3473200,1,CRS3035RES1000mN2642000E3473000,1,CRS3035RES4000mN2640000E3472000,111326,2,0.1,0.1,0.7,0.2,47923.8,96.8,0,0.8,0.6,0.1,0.1,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.5,0.5,0.2,0,0.1,0.3,0.8,17218
CRS3035RES200mN2642200E3476800,1,CRS3035RES1000mN2642000E3476000,1,CRS3035RES4000mN2640000E3476000,111331,1,0.1,0,0.3,0,24404.2,47.1,0,0.4,0.2,0,0.2,0,0,0,0,0,0.2,0.1,0,0.2,0.2,0.1,0.2,0,0,0.1,0.4,17218
CRS3035RES200mN2642200E3480800,1,CRS3035RES1000mN2642000E3480000,0,CRS3035RES2000mN2642000E3480000,661463,9,0.9,0.2,2.8,0.7,184765.9,319.2,0,3.5,1.9,0.2,1.2,0.2,0,0,0.3,0.2,1.2,1.1,0.5,1.8,1.4,0.7,1.8,0,0,0.2,3.5,8511117218
CRS3035RES200mN2642200E3481000,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,9,0.7,0.3,2.9,0.3,197981.2,415.9,0,3.4,1.8,0.2,1,0.4,0,0,0,0.1,0.3,1.2,1,0.5,1.9,1.1,2.4,0.5,0,0.3,3.4,85111
CRS3035RES200mN2642400E3471400,1,CRS3035RES1000mN2642000E3471000,1,CRS3035RES4000mN2640000E3468000,111322,5,0.6,0.3,1.2,0.3,101955.9,222.2,0,2,1.6,0.1,0.2,0.1,0,0,0.1,0.1,0.5,0.3,0.5,0.9,0.8,0.8,0.7,0.3,0,0.5,2,17218
CRS3035RES200mN2642400E3473800,1,CRS3035RES1000mN2642000E3473000,1,CRS3035RES4000mN2640000E3472000,111326,4,0.2,0.1,1.3,0.4,95847.5,193.6,0,1.6,1.2,0.1,0.3,0,0,0,0,0.2,0.2,0.1,0.3,0.5,1.1,1.1,0.4,0,0.1,0.6,1.6,17218
CRS3035RES200mN2642400E3481400,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,15,1.1,0.6,4.9,0.6,329968.6,693.2,0,5.7,3,0.4,1.7,0.6,0,0,0,0.2,0.6,2,1.7,0.7,3.2,1.9,4,0.7,0,0.6,5.7,85111
CRS3035RES200mN2642400E3481600,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,2,0.2,0.1,0.7,0.1,43995.8,92.4,0,0.8,0.4,0.1,0.2,0.1,0,0,0,0,0.1,0.3,0.2,0.1,0.4,0.3,0.5,0.1,0,0.1,0.8,85111
CRS3035RES200mN2642400E3492000,1,CRS3035RES1000mN2642000E3492000,1,CRS3035RES4000mN2640000E3492000,111357,2,0.5,0.1,1,0,40394.6,117.3,0,1.1,0.9,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0.2,0,0.4,0.8,0.3,0,0.3,1.1,85132
CRS3035RES200mN2642400E3492200,1,CRS3035RES1000mN2642000E3492000,1,CRS3035RES4000mN2640000E3492000,111357,2,0.5,0.1,1,0,40394.6,117.3,0,1.1,0.9,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0.2,0,0.4,0.8,0.3,0,0.3,1.1,85132
CRS3035RES200mN2642600E3470200,1,CRS3035RES1000mN2642000E3470000,1,CRS3035RES4000mN2640000E3468000,111322,1,0.1,0.1,0.2,0.1,20391.2,44.4,0,0.4,0.3,0,0.1,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0,0.1,0.4,8526717091
CRS3035RES200mN2642600E3476600,1,CRS3035RES1000mN2642000E3476000,1,CRS3035RES4000mN2640000E3476000,111331,5,0.4,0.2,1.4,0,122021.2,235.4,0,1.8,1.1,0.1,0.6,0,0,0,0.1,0,1,0.4,0.2,0.8,1.1,0.4,0.8,0.2,0,0.4,1.8,17218
CRS3035RES200mN2642600E3481400,1,CRS3035RES1000mN2642000E3481000,1,CRS3035RES2000mN2642000E3480000,278513,10.5,0.8,0.4,3.4,0.4,230978,485.2,0,4,2.1,0.3,1.2,0.4,0,0,0,0.1,0.4,1.4,1.2,0.5,2.3,1.3,2.8,0.5,0,0.4,4,85111
